generation_index,ensemble_size,learning_rate,loss_test,average_active_hidden_node_num,diversity_coefficient_test,population_diversity_test,max_population_diversity_test,correlation_penalty_coefficient_test,subpopulation_num,average_niche_radius,average_sharing_factor,average_raw_fitness,average_adjusted_fitness
0,50,0.001,1.2172561883926392,0.0,1.2470356225967407,0.0,0.0,0.9,1,0.2572324093149627,0.0,-5.352922759056091,-5.352922759056091
10,50,0.001,0.3391987681388855,0.14,0.07166153937578201,0.08191099328183686,1.0752465594859015,0.8390569594969919,5,0.3770954891788338,0.045207938937105466,-0.6949093732237815,-1.341708491229675
20,50,0.001,0.5073093175888062,0.2,0.31564024090766907,7.152568224866739,7.152568224866739,0.09999999999999998,4,0.4885521985860527,0.10103893490247161,-0.6528699180483818,-1.4699132132090558
30,50,0.001,0.3098387122154236,0.04,0.01403264794498682,0.07246453499681363,7.152568224866739,0.8918949912569998,4,0.4557173415379449,4.173890785408104,-0.355848029255867,-0.3358088618426268
40,50,0.001,0.33694419264793396,0.04,0.0449477918446064,0.15812636834323668,7.152568224866739,0.8823138919199969,4,0.44842871627795616,4.924845884663928,-0.34280739575624464,-0.20209636072035697
50,50,0.001,0.38530075550079346,0.04,0.21362267434597015,0.09836393960260312,7.152568224866739,0.8889981962830493,2,0.48022626859724155,4.299085256347063,-0.42886869072914124,-0.38212544642669216
60,50,0.001,0.32675832509994507,0.02,0.05982041731476784,0.11536503811027796,7.152568224866739,0.8870966584887149,2,0.43761531771585926,7.309176336762797,-0.3002681571245194,-0.20728792671323276
70,50,0.001,0.34493446350097656,0.0,0.1313830018043518,0.14745799565190462,7.152568224866739,0.8835071273963666,2,0.413842586550912,5.4980851901983385,-0.3065282580256462,-0.21948031613711141
80,50,0.001,0.3425542712211609,0.0,0.09298842400312424,0.10046291609375833,7.152568224866739,0.8887634300927617,2,0.43904715063829575,6.692308474712835,-0.37140089869499204,-0.2584902680533665
90,50,0.001,0.32741400599479675,0.0,0.06183622404932976,0.08186461179263889,7.152568224866739,0.8908436120600121,2,0.46534055690517434,6.84491262820423,-0.34399709552526475,-0.21749833633794283
100,50,0.001,0.327822744846344,0.0,0.06006510183215141,0.09039960531971575,7.152568224866739,0.8898889906419425,2,0.4716322810617478,9.025721059399519,-0.3110205772519112,-0.256107660166781
110,50,0.001,0.3511936068534851,0.0,0.0945783481001854,0.29569777937642794,7.152568224866739,0.8669268134096617,2,0.45545001782579175,7.557900561899926,-0.3185939782857895,-0.16796442962405259
120,50,0.001,0.3590654134750366,0.0,0.08090104162693024,0.22529369902750146,7.152568224866739,0.8748013645510723,2,0.4873455469160812,5.893904512732838,-0.35974961072206496,-0.2030355335649509
130,50,0.001,0.31464648246765137,0.0,0.020233556628227234,0.11588023877936302,7.152568224866739,0.8870390343567512,2,0.3857599647437592,7.811762409639498,-0.272869713306427,-0.12393651986949575
140,50,0.001,0.326508104801178,0.0,0.10679469257593155,0.07896116121096969,7.152568224866739,0.8911683570176707,2,0.4042830647502965,7.7361700857989995,-0.2783408612012863,-0.1614442160448192
150,50,0.001,0.4099810719490051,0.0,0.19330459833145142,0.3984002785579868,7.152568224866739,0.8554397507543764,2,0.4644678362861767,5.4528116562971585,-0.4340573275089264,-0.3073040901008897
160,50,0.001,0.3006369173526764,0.0,0.011527388356626034,0.01646293318269624,7.152568224866739,0.8981586548870141,2,0.4656627151332426,7.096899472643372,-0.27869544506072996,-1.4968026985723113
170,50,0.001,0.3081541061401367,0.0,0.011201846413314342,0.06745986511517696,7.152568224866739,0.8924547532584848,2,0.447411163041684,7.733214082076619,-0.30699710190296176,-0.30066649683833324
180,50,0.001,0.38632750511169434,0.0,0.11075016856193542,0.3080875987811842,7.152568224866739,0.865541037669789,2,0.5222166316768778,6.396392132887688,-0.39029681265354155,-0.2294268626393537
190,50,0.001,0.3439294099807739,0.0,0.06909836083650589,0.11063287961838028,7.152568224866739,0.8876259406534562,2,0.5049674441397465,6.918546862747442,-0.36340484619140623,-0.261704621581172
200,50,0.001,0.32400229573249817,0.0,0.03826026991009712,0.16434360501761927,7.152568224866739,0.881618506824303,2,0.46466337281731296,7.289160927641007,-0.33179970532655717,-0.17796022312875642
210,50,0.001,0.36963358521461487,0.0,0.07853445410728455,0.2885342847849398,7.152568224866739,0.8677280355012269,2,0.5024552761660521,7.412108826909847,-0.34328204274177554,-0.9859527824924448
220,50,0.001,0.3286401033401489,0.0,0.03866568207740784,0.08654836536683701,7.152568224866739,0.8903197438854545,2,0.4676559201579885,8.24873038406757,-0.3099208661913872,-0.2530010770485502
230,50,0.001,0.3084218502044678,0.0,0.05134325847029686,0.10099030047279653,7.152568224866739,0.8887044432379753,2,0.4124470077261783,9.51187650633816,-0.27177695512771605,-0.12116529082739284
240,50,0.001,0.32818159461021423,0.0,0.04282074794173241,0.1216996696532691,7.152568224866739,0.886388143019156,2,0.42390278931938935,10.503333762724342,-0.2803185510635376,-0.139274413970219
250,50,0.001,0.3586430251598358,0.0,0.09186448901891708,0.2665507882816362,7.152568224866739,0.8701868442325439,2,0.48440420632916414,5.571332224966934,-0.364977585375309,-0.22135372426060898
260,50,0.001,0.38811811804771423,0.0,0.13496488332748413,0.2594442357319619,7.152568224866739,0.8709816974742053,2,0.4772230573379529,6.905894415997543,-0.39251483231782913,-0.27653850944555286
270,50,0.001,0.3082762360572815,0.0,0.012592383660376072,0.0648926198655026,7.152568224866739,0.8927418943433609,2,0.4734200183821341,8.327558798128901,-0.2942629885673523,-0.4094509268385705
280,50,0.001,0.31984078884124756,0.0,0.04585321247577667,0.16613394481029273,7.152568224866739,0.8814182610120143,2,0.4632129283511162,7.1195772651629605,-0.33228305518627166,-0.1907440378192896
290,50,0.001,0.31898701190948486,0.0,0.058695316314697266,0.14057610441905785,7.152568224866739,0.8842768527332234,2,0.42240829757733334,8.8455827683841,-0.2571397605538368,-2.06801048417987
300,50,0.001,0.3603150546550751,0.0,0.16159062087535858,0.11529801979644289,7.152568224866739,0.8871041543488566,2,0.5322965003508503,6.507347443864515,-0.346301232278347,-0.3366465861360714
310,50,0.001,0.34318554401397705,0.0,0.10732989013195038,0.06771352075201421,7.152568224866739,0.8924263823988032,2,0.5027684340655011,8.407820906829,-0.3308971118927002,-0.19176040278334708
320,50,0.001,0.3496870994567871,0.0,0.12589262425899506,0.16730462700531595,7.152568224866739,0.8812873226236515,2,0.5157772518432249,7.380104714477157,-0.34067560732364655,-0.19326035323412644
330,50,0.001,0.3483542203903198,0.0,0.05576814338564873,0.2761554641620373,7.152568224866739,0.8691125810500402,2,0.5028931172125072,7.673856933132702,-0.34388829827308653,-0.16830590335951126
340,50,0.001,0.33039090037345886,0.0,0.053505029529333115,0.16948211893252282,7.152568224866739,0.8810437746438211,2,0.46424850499268805,8.701506512270933,-0.31725439578294756,-0.28777027605842126
350,50,0.001,0.34946098923683167,0.0,0.0764387771487236,0.22382140419055033,7.152568224866739,0.8749660376911992,2,0.4884213006412271,8.205854849257218,-0.2880333200097084,-0.121198135207533
360,50,0.001,0.330623596906662,0.0,0.030978567898273468,0.09293068140782133,7.152568224866739,0.8896058950031697,2,0.4958194464063582,7.249299799846244,-0.3420845609903336,-0.20009361050408483
