epoch_num,learning_rate,hidden_size,loss_test,loss_train
140,0.001,[2],0.08364266436547041,0.051687971473886415
140,0.001,"[2, 2, 2]",0.045899596996605396,0.031049267675441045
140,0.001,"[2, 2, 2, 2, 2, 2]",0.2501842975616455,0.15255550753611785
140,0.001,[6],0.03618365852162242,0.029411366137747582
140,0.001,[12],0.045912043657153845,0.031356306603321664
150,0.001,[2],0.05984586291015148,0.030983543310027856
150,0.001,"[2, 2, 2]",0.056645654141902924,0.034684705906189404
150,0.001,"[2, 2, 2, 2, 2, 2]",0.20286996476352215,0.1524027454165312
150,0.001,[6],0.04399539763107896,0.030666083384018678
150,0.001,[12],0.03869651583954692,0.027777609916833732
160,0.001,[2],0.0418953113257885,0.031348120277890794
160,0.001,"[2, 2, 2]",0.18584197340533137,0.15065984255992448
160,0.001,"[2, 2, 2, 2, 2, 2]",0.1815338940359652,0.154238305412806
160,0.001,[6],0.031572576612234116,0.026319044785430797
160,0.001,[12],0.0304807941429317,0.027213294202318557
170,0.001,[2],0.06712717562913895,0.03354910753953915
170,0.001,"[2, 2, 2]",0.26262092217803,0.1546636917270147
170,0.001,"[2, 2, 2, 2, 2, 2]",0.22631531581282616,0.15173603135805863
170,0.001,[6],0.03870936669409275,0.02760864471873412
170,0.001,[12],0.0326237715780735,0.025231033205412902
180,0.001,[2],0.11841476708650589,0.033675055377758466
180,0.001,"[2, 2, 2]",0.07329978421330452,0.04272133899995914
180,0.001,"[2, 2, 2, 2, 2, 2]",0.23883596062660217,0.15582182659552649
180,0.001,[6],0.03568800911307335,0.028226021104134046
180,0.001,[12],0.02972833253443241,0.025309157342864916
190,0.001,[2],0.0452758208848536,0.02844696814337602
190,0.001,"[2, 2, 2]",0.049562267027795315,0.034565208766322866
190,0.001,"[2, 2, 2, 2, 2, 2]",0.06319053610786796,0.033810821146919176
190,0.001,[6],0.03294441191246733,0.02887739405895655
190,0.001,[12],0.035641434136778116,0.026355860468286734
200,0.001,[2],0.07485879957675934,0.04292620360278166
200,0.001,"[2, 2, 2]",0.06760960072278976,0.04308638048286621
200,0.001,"[2, 2, 2, 2, 2, 2]",0.20499110221862793,0.15014673884098345
200,0.001,[6],0.03738041268661618,0.024747202889277384
200,0.001,[12],0.02684376935940236,0.023729452003653232
210,0.001,[2],0.2558777891099453,0.15179214626550674
210,0.001,"[2, 2, 2]",0.22914529219269753,0.152131712780549
210,0.001,"[2, 2, 2, 2, 2, 2]",0.20221098512411118,0.15115796373440668
210,0.001,[6],0.046626601833850145,0.03133288598977602
210,0.001,[12],0.035125646740198135,0.026375180181975547
220,0.001,[2],0.05142109468579292,0.03485794494358393
220,0.001,"[2, 2, 2]",0.046129356138408184,0.03503949109178323
220,0.001,"[2, 2, 2, 2, 2, 2]",0.19671691209077835,0.15044085337565496
220,0.001,[6],0.03706136858090758,0.029503979039593384
220,0.001,[12],0.028751848731189966,0.024625217398771874
230,0.001,[2],0.03678050031885505,0.03218709727605948
230,0.001,"[2, 2, 2]",0.2378227859735489,0.14956387418967027
230,0.001,"[2, 2, 2, 2, 2, 2]",0.22620948404073715,0.152375449354832
230,0.001,[6],0.029555858112871647,0.02647660615352484
230,0.001,[12],0.039950740057975054,0.02800948738765258
240,0.001,[2],0.05804087221622467,0.03765384824230121
240,0.001,"[2, 2, 2]",0.053110715467482805,0.03880497376219584
240,0.001,"[2, 2, 2, 2, 2, 2]",0.3163242843002081,0.15183854905458596
240,0.001,[6],0.060403455048799515,0.0379966080475312
240,0.001,[12],0.02712049981346354,0.02453075972600625
250,0.001,[2],0.040657554753124714,0.030182079770244084
250,0.001,"[2, 2, 2]",0.2601037845015526,0.15190244981875786
250,0.001,"[2, 2, 2, 2, 2, 2]",0.22774354368448257,0.15231483716231126
250,0.001,[6],0.07119017466902733,0.03799833586582771
250,0.001,[12],0.02837624540552497,0.022662715556529853
260,0.001,[2],0.18512649787589908,0.15208170047173133
260,0.001,"[2, 2, 2]",0.19946436397731304,0.15340028187403312
260,0.001,"[2, 2, 2, 2, 2, 2]",0.03958526626229286,0.029982322397140358
260,0.001,[6],0.10698677785694599,0.03786293546167704
260,0.001,[12],0.053129649721086025,0.03411934854319462
270,0.001,[2],0.031158617697656155,0.028745602458142318
270,0.001,"[2, 2, 2]",0.19643041491508484,0.152810156918489
270,0.001,"[2, 2, 2, 2, 2, 2]",0.20119128748774529,0.15306757447811273
270,0.001,[6],0.020880780182778835,0.0217601265041874
270,0.001,[12],0.039149909280240536,0.02576358014574418
280,0.001,[2],0.03142861230298877,0.028248687274754047
280,0.001,"[2, 2, 2]",0.25751544907689095,0.1496428199685537
280,0.001,"[2, 2, 2, 2, 2, 2]",0.07860110606998205,0.02858598666408887
280,0.001,[6],0.08339247852563858,0.02901224161569889
280,0.001,[12],0.033311689272522926,0.02332536059503372
290,0.001,[2],0.05523844761773944,0.033685834863438055
290,0.001,"[2, 2, 2]",0.07382845180109143,0.028206801471801903
290,0.001,"[2, 2, 2, 2, 2, 2]",0.20346437208354473,0.15799635362166625
290,0.001,[6],0.03556284634396434,0.02978704096033023
290,0.001,[12],0.022998001892119646,0.01798220365666426
300,0.001,[2],0.06157111935317516,0.039567854112157456
300,0.001,"[2, 2, 2]",0.08782955538481474,0.03636992694093631
300,0.001,"[2, 2, 2, 2, 2, 2]",0.19397827610373497,0.15178444809638536
300,0.001,[6],0.033645409159362316,0.027341071874476396
300,0.001,[12],0.03156933933496475,0.02310615391112291
310,0.001,[2],0.04993551271036267,0.032701437146617815
310,0.001,"[2, 2, 2]",0.1967139132320881,0.15318721131636545
310,0.001,"[2, 2, 2, 2, 2, 2]",0.036380061879754066,0.027924903525182836
310,0.001,[6],0.03512454405426979,0.027513711283413265
310,0.001,[12],0.02398088452173397,0.02270656508895067
320,0.001,[2],0.06451478227972984,0.039503573368375115
320,0.001,"[2, 2, 2]",0.053950692526996136,0.03507215149987202
320,0.001,"[2, 2, 2, 2, 2, 2]",0.2376880720257759,0.15319431229279593
320,0.001,[6],0.020165818743407726,0.019269176579725284
320,0.001,[12],0.025649776216596365,0.0251332470932259
330,0.001,[2],0.0954790897667408,0.03983385087205814
330,0.001,"[2, 2, 2]",0.044607605785131454,0.032059983135415956
330,0.001,"[2, 2, 2, 2, 2, 2]",0.19369604997336864,0.15086446014734414
330,0.001,[6],0.023901883978396654,0.01972484137289799
330,0.001,[12],0.0278943981975317,0.02281625962887819
340,0.001,[2],0.03522463468834758,0.028472022153437138
340,0.001,"[2, 2, 2]",0.061129527166485786,0.03954768252487366
340,0.001,"[2, 2, 2, 2, 2, 2]",0.28012119978666306,0.15441413682240707
340,0.001,[6],0.024336765287443995,0.022325065201864794
340,0.001,[12],0.04093346418812871,0.02242030267818616
350,0.001,[2],0.03031204454600811,0.02901215636386321
350,0.001,"[2, 2, 2]",0.26470421999692917,0.15455242762198815
350,0.001,"[2, 2, 2, 2, 2, 2]",0.27442071214318275,0.15139627628601515
350,0.001,[6],0.02608649805188179,0.02172897641475384
350,0.001,[12],0.02851384086534381,0.02501221581433828
360,0.001,[2],0.2111431397497654,0.15157666745094153
360,0.001,"[2, 2, 2]",0.029533826746046543,0.026379132356781226
360,0.001,"[2, 2, 2, 2, 2, 2]",0.19478923454880714,0.15191985609439704
360,0.001,[6],0.03205252718180418,0.02601958528304329
360,0.001,[12],0.032952976413071156,0.020869384376475446
370,0.001,[2],0.0473768156953156,0.03345864832114715
370,0.001,"[2, 2, 2]",0.21930106356739998,0.15177843261223573
370,0.001,"[2, 2, 2, 2, 2, 2]",0.24828942492604256,0.15217386243435052
370,0.001,[6],0.022266786079853773,0.02114221819031697
370,0.001,[12],0.02853243052959442,0.02019106338803585
380,0.001,[2],0.05819124635308981,0.03870167225026167
380,0.001,"[2, 2, 2]",0.04865825176239014,0.03487476663520703
380,0.001,"[2, 2, 2, 2, 2, 2]",0.26389089599251747,0.15297630085394934
380,0.001,[6],0.0339504131115973,0.025857296199179612
380,0.001,[12],0.025265381147619337,0.025132967732273616
390,0.001,[2],0.04014092404395342,0.030122361575754788
390,0.001,"[2, 2, 2]",0.03294311137869954,0.02822928288235114
390,0.001,"[2, 2, 2, 2, 2, 2]",0.0548313707113266,0.03445961942466406
390,0.001,[6],0.03395614447072148,0.027093969715329316
390,0.001,[12],0.02392504597082734,0.01804600813640998
400,0.001,[2],0.05055030807852745,0.03420639725831839
400,0.001,"[2, 2, 2]",0.049523907247930765,0.03496230708865019
400,0.001,"[2, 2, 2, 2, 2, 2]",0.21761252731084824,0.15250929387716147
400,0.001,[6],0.02780175069347024,0.027518104045436934
400,0.001,[12],0.029416439589112997,0.02415245262762675
410,0.001,[2],0.04646337125450373,0.034571174532175064
410,0.001,"[2, 2, 2]",0.08467883383855224,0.03971027052746369
410,0.001,"[2, 2, 2, 2, 2, 2]",0.30373815447092056,0.15155992485009706
410,0.001,[6],0.03003501333296299,0.027267875221486274
410,0.001,[12],0.027235007844865322,0.023378194632151954
420,0.001,[2],0.0969434604048729,0.03349571947294932
420,0.001,"[2, 2, 2]",0.19728555716574192,0.15215905813070443
420,0.001,"[2, 2, 2, 2, 2, 2]",0.08694213815033436,0.03315012171291388
420,0.001,[6],0.022472256794571877,0.023670664379516475
420,0.001,[12],0.02077876846306026,0.019747478385957386
430,0.001,[2],0.03282373072579503,0.028993352173039548
430,0.001,"[2, 2, 2]",0.2514018155634403,0.15471924984684357
430,0.001,"[2, 2, 2, 2, 2, 2]",0.03269067080691457,0.027187161004314057
430,0.001,[6],0.029955509584397078,0.023032223196843497
430,0.001,[12],0.042416627053171396,0.022701645055069372
440,0.001,[2],0.038567913230508566,0.02863751047362502
440,0.001,"[2, 2, 2]",0.20008698664605618,0.1519366898215734
440,0.001,"[2, 2, 2, 2, 2, 2]",0.22014475613832474,0.15275382823668993
440,0.001,[6],0.03488887660205364,0.025977127254009247
440,0.001,[12],0.01895623793825507,0.016660342924296856
450,0.001,[2],0.23406661674380302,0.15175922501545686
450,0.001,"[2, 2, 2]",0.030386350816115737,0.028232971779428996
450,0.001,"[2, 2, 2, 2, 2, 2]",0.20186257362365723,0.15006240228047737
450,0.001,[6],0.029001576825976372,0.025612812059429977
450,0.001,[12],0.018018818460404873,0.019186556984025698
460,0.001,[2],0.04105873126536608,0.028763984115077898
460,0.001,"[2, 2, 2]",0.20733781531453133,0.15175675944640085
460,0.001,"[2, 2, 2, 2, 2, 2]",0.048871771432459354,0.03594273930558792
460,0.001,[6],0.06400937354192138,0.03757561399386479
460,0.001,[12],0.029877088963985443,0.02407574775413825
470,0.001,[2],0.09998554456979036,0.03899505935036219
470,0.001,"[2, 2, 2]",0.04885357152670622,0.03557434004659836
470,0.001,"[2, 2, 2, 2, 2, 2]",0.22014208883047104,0.15261072665452957
470,0.001,[6],0.05860720295459032,0.028822727501392365
470,0.001,[12],0.027189902495592833,0.02567856522420278
480,0.001,[2],0.050673418678343296,0.03054441834011903
480,0.001,"[2, 2, 2]",0.23193659633398056,0.1514501485687036
480,0.001,"[2, 2, 2, 2, 2, 2]",0.03468287084251642,0.02760637315133443
480,0.001,[6],0.030828735325485468,0.024682452902197838
480,0.001,[12],0.01977937133051455,0.01987687197442238
490,0.001,[2],0.10416791774332523,0.039118231202547364
490,0.001,"[2, 2, 2]",0.2331925705075264,0.150058592741306
490,0.001,"[2, 2, 2, 2, 2, 2]",0.20830900222063065,0.15374392442978346
490,0.001,[6],0.022518807789310813,0.023046220366198283
490,0.001,[12],0.026339927222579718,0.01827214826614811
500,0.001,[2],0.05003640614449978,0.035526666790246964
500,0.001,"[2, 2, 2]",0.03789505921304226,0.028453891165554523
500,0.001,"[2, 2, 2, 2, 2, 2]",0.254099078476429,0.15199023542495874
500,0.001,[6],0.03888645954430103,0.0286115209500377
500,0.001,[12],0.02645565615966916,0.024479608839521043
510,0.001,[2],0.18778282217681408,0.15111850431332222
510,0.001,"[2, 2, 2]",0.2455335520207882,0.1549924686551094
510,0.001,"[2, 2, 2, 2, 2, 2]",0.19218108989298344,0.14918406852162802
510,0.001,[6],0.04889185447245836,0.029388433895432033
510,0.001,[12],0.02784574101679027,0.024145174484986525
520,0.001,[2],0.06811518268659711,0.034317382324773535
520,0.001,"[2, 2, 2]",0.21081140264868736,0.15210047765420034
520,0.001,"[2, 2, 2, 2, 2, 2]",0.23060008138418198,0.1500685581794152
520,0.001,[6],0.040427302941679955,0.027973982218939524
520,0.001,[12],0.03234905982390046,0.019863241495421298
530,0.001,[2],0.027978334575891495,0.027162934725101177
530,0.001,"[2, 2, 2]",0.3385700508952141,0.15062523232056543
530,0.001,"[2, 2, 2, 2, 2, 2]",0.25025758147239685,0.15389548356716448
530,0.001,[6],0.022564614890143275,0.021788309184977643
530,0.001,[12],0.03307286882773042,0.019180798831467446
540,0.001,[2],0.064752290956676,0.03829123079776764
540,0.001,"[2, 2, 2]",0.23964517191052437,0.15264611461987862
540,0.001,"[2, 2, 2, 2, 2, 2]",0.2552129626274109,0.15183405291575652
540,0.001,[6],0.04121186397969723,0.02353684468051562
540,0.001,[12],0.03239645576104522,0.022307401021512654
550,0.001,[2],0.03517328528687358,0.02731496260429804
550,0.001,"[2, 2, 2]",0.042225148528814316,0.027981707468055762
550,0.001,"[2, 2, 2, 2, 2, 2]",0.2412496879696846,0.15232601876442248
550,0.001,[6],0.03067705174908042,0.02869956883100363
550,0.001,[12],0.023490157444030046,0.018729004686555036
560,0.001,[2],0.05843987036496401,0.038419042355739154
560,0.001,"[2, 2, 2]",0.04337405227124691,0.030118306239063922
560,0.001,"[2, 2, 2, 2, 2, 2]",0.23708626627922058,0.1532036432853112
560,0.001,[6],0.0334287928417325,0.023823711806191847
560,0.001,[12],0.017921641934663057,0.017779669939325407
570,0.001,[2],0.07369325030595064,0.038633825902182325
570,0.001,"[2, 2, 2]",0.2639058083295822,0.15199595002027658
570,0.001,"[2, 2, 2, 2, 2, 2]",0.03146296413615346,0.029276181800434224
570,0.001,[6],0.027631931006908417,0.027024909495734252
570,0.001,[12],0.02055044239386916,0.012680783724555602
580,0.001,[2],0.03660934790968895,0.02900079093300379
580,0.001,"[2, 2, 2]",0.18308290420100093,0.15204290185983366
580,0.001,"[2, 2, 2, 2, 2, 2]",0.2061813473701477,0.15134543810899442
580,0.001,[6],0.029769291635602713,0.0270885110904391
580,0.001,[12],0.01796239847317338,0.015143432081318818
590,0.001,[2],0.03261951357126236,0.027529178402171686
590,0.001,"[2, 2, 2]",0.1980438232421875,0.15030236255664092
590,0.001,"[2, 2, 2, 2, 2, 2]",0.3106674626469612,0.15001597026219735
590,0.001,[6],0.020239762030541897,0.01861563711785353
590,0.001,[12],0.03341528261080384,0.022637310688598797
600,0.001,[2],0.051454746164381504,0.03376163613910858
600,0.001,"[2, 2, 2]",0.06102556688711047,0.03906016997419871
600,0.001,"[2, 2, 2, 2, 2, 2]",0.2305791024118662,0.15149739270026868
600,0.001,[6],0.03261764673516154,0.027099510583166894
600,0.001,[12],0.051276858896017075,0.027270471605543908
610,0.001,[2],0.055275567807257175,0.0331361939270909
610,0.001,"[2, 2, 2]",0.10841794451698661,0.034102545191462226
610,0.001,"[2, 2, 2, 2, 2, 2]",0.05456263246014714,0.033907622743684515
610,0.001,[6],0.02859429083764553,0.023069924460007593
610,0.001,[12],0.02396531798876822,0.024946886437157027
620,0.001,[2],0.03405850846320391,0.028010316694585178
620,0.001,"[2, 2, 2]",0.2049850933253765,0.15172930291065803
620,0.001,"[2, 2, 2, 2, 2, 2]",0.20187465101480484,0.15558880338302025
620,0.001,[6],0.03681403445079923,0.024878288261019267
620,0.001,[12],0.037413942627608776,0.027128601733308572
630,0.001,[2],0.10639539174735546,0.03380744417126362
630,0.001,"[2, 2, 2]",0.19168069772422314,0.1515527797433046
630,0.001,"[2, 2, 2, 2, 2, 2]",0.037684871815145016,0.03221212134051781
630,0.001,[6],0.035376782063394785,0.027541162589421637
630,0.001,[12],0.029093557968735695,0.020263559113328274
640,0.001,[2],0.04759073304012418,0.033540903160778374
640,0.001,"[2, 2, 2]",0.032585907028988004,0.026204491678911906
640,0.001,"[2, 2, 2, 2, 2, 2]",0.28844477608799934,0.14931260593808615
640,0.001,[6],0.021145275328308344,0.020164816210476253
640,0.001,[12],0.028730530757457018,0.021378481617340676
650,0.001,[2],0.02630401699570939,0.027423770525134526
650,0.001,"[2, 2, 2]",0.1998483669012785,0.15104229404376104
650,0.001,"[2, 2, 2, 2, 2, 2]",0.19401561096310616,0.15361401037527964
650,0.001,[6],0.027507884427905083,0.027366479213994283
650,0.001,[12],0.017312619602307677,0.014105325278181296
660,0.001,[2],0.06712121702730656,0.03857626565373861
660,0.001,"[2, 2, 2]",0.05345184076577425,0.03402236111175556
660,0.001,"[2, 2, 2, 2, 2, 2]",0.2800048664212227,0.1509604144554872
660,0.001,[6],0.013565879955422133,0.014017109365130846
660,0.001,[12],0.035699705593287945,0.0218632801507528
670,0.001,[2],0.06845522578805685,0.03977865252930384
670,0.001,"[2, 2, 2]",0.2810285873711109,0.1545412655060108
670,0.001,"[2, 2, 2, 2, 2, 2]",0.22540215030312538,0.1518616544512602
670,0.001,[6],0.028268714202567935,0.02759746046593556
670,0.001,[12],0.016293642343953252,0.017810749284063395
680,0.001,[2],0.05167542118579149,0.03321279778790016
680,0.001,"[2, 2, 2]",0.2046902533620596,0.15219730482651636
680,0.001,"[2, 2, 2, 2, 2, 2]",0.21701611950993538,0.15297944041398856
680,0.001,[6],0.02451884839683771,0.020610656804190233
680,0.001,[12],0.03354241093620658,0.025355767243756697
690,0.001,[2],0.0326859625056386,0.02822003921923729
690,0.001,"[2, 2, 2]",0.06158001720905304,0.03388371991996582
690,0.001,"[2, 2, 2, 2, 2, 2]",0.25096389278769493,0.15049579051824716
690,0.001,[6],0.029996302910149097,0.02653560830423465
690,0.001,[12],0.02474074438214302,0.01759381001242078
700,0.001,[2],0.05942513607442379,0.038877260799591355
700,0.001,"[2, 2, 2]",0.20334856025874615,0.15224603391610658
700,0.001,"[2, 2, 2, 2, 2, 2]",0.25935643911361694,0.14977254775854257
700,0.001,[6],0.02371937967836857,0.019097488588438585
700,0.001,[12],0.022115221712738276,0.01765145519031928
710,0.001,[2],0.04253805591724813,0.033434597130578295
710,0.001,"[2, 2, 2]",0.02905163774266839,0.026521155897241373
710,0.001,"[2, 2, 2, 2, 2, 2]",0.18597458954900503,0.15549780714970368
710,0.001,[6],0.035450126975774765,0.021906539654502503
710,0.001,[12],0.020710164913907647,0.018364046055537004
720,0.001,[2],0.02985108643770218,0.027242327897021405
720,0.001,"[2, 2, 2]",0.2487889528274536,0.15039628686813208
720,0.001,"[2, 2, 2, 2, 2, 2]",0.2089669294655323,0.15247982912338698
720,0.001,[6],0.05385930463671684,0.03793908283114433
720,0.001,[12],0.03291483083739877,0.02230232968353308
730,0.001,[2],0.0541000678204,0.03664910248838938
730,0.001,"[2, 2, 2]",0.03396256500855088,0.025234704120801046
730,0.001,"[2, 2, 2, 2, 2, 2]",0.054681199602782726,0.034231807033603005
730,0.001,[6],0.04757136479020119,0.0270936621639591
730,0.001,[12],0.020835119299590588,0.01773878573798216
740,0.001,[2],0.21609871461987495,0.15482637515434852
740,0.001,"[2, 2, 2]",0.01695147342979908,0.01823170053271147
740,0.001,"[2, 2, 2, 2, 2, 2]",0.2160760760307312,0.1535868770801104
740,0.001,[6],0.033464663196355104,0.022379773310743846
740,0.001,[12],0.03281725198030472,0.023322881414340094
750,0.001,[2],0.056700707180425525,0.037649488219848044
750,0.001,"[2, 2, 2]",0.04475851752795279,0.029581009625242308
750,0.001,"[2, 2, 2, 2, 2, 2]",0.04933195933699608,0.0343904304676331
750,0.001,[6],0.024119714624248445,0.0241734255821659
750,0.001,[12],0.025529280304908752,0.024747944222046778
760,0.001,[2],0.06630280800163746,0.0377334446574633
760,0.001,"[2, 2, 2]",0.08756745886057615,0.029603743710770056
760,0.001,"[2, 2, 2, 2, 2, 2]",0.23363973945379257,0.15086356951640204
760,0.001,[6],0.04262987058609724,0.02691562409297778
760,0.001,[12],0.044310366502031684,0.026958028857524578
770,0.001,[2],0.03225275967270136,0.027243706326072033
770,0.001,"[2, 2, 2]",0.02782420441508293,0.02194293072590461
770,0.001,"[2, 2, 2, 2, 2, 2]",0.20418381690979004,0.15594056420601332
770,0.001,[6],0.04435827024281025,0.029998008734904803
770,0.001,[12],0.020464939763769507,0.015456810736885438
780,0.001,[2],0.059523153118789196,0.03394187628649748
780,0.001,"[2, 2, 2]",0.20023678615689278,0.14992581594448823
780,0.001,"[2, 2, 2, 2, 2, 2]",0.21202971413731575,0.14979583024978638
780,0.001,[6],0.08261071611195803,0.041201928057349645
780,0.001,[12],0.05387667287141085,0.029065319910072364
790,0.001,[2],0.07793370261788368,0.03759287240413519
790,0.001,"[2, 2, 2]",0.02986180770676583,0.025520276134976976
790,0.001,"[2, 2, 2, 2, 2, 2]",0.23003216087818146,0.1525563970208168
790,0.001,[6],0.03387291403487325,0.028862202181839026
790,0.001,[12],0.016447458416223526,0.012718790461524175
800,0.001,[2],0.02769360924139619,0.028623647701281767
800,0.001,"[2, 2, 2]",0.2060023918747902,0.1502580436376425
800,0.001,"[2, 2, 2, 2, 2, 2]",0.24293982237577438,0.15166579702725777
800,0.001,[6],0.019595857011154294,0.019122312131982584
800,0.001,[12],0.03870958462357521,0.026323246841247264
810,0.001,[2],0.02797772502526641,0.02381520037754224
810,0.001,"[2, 2, 2]",0.1876418124884367,0.15257449849293783
810,0.001,"[2, 2, 2, 2, 2, 2]",0.26138096675276756,0.15221002927193275
810,0.001,[6],0.058947301004081964,0.025923145146897204
810,0.001,[12],0.02442734269425273,0.019078940654603336
820,0.001,[2],0.06742496602237225,0.03844022621902136
820,0.001,"[2, 2, 2]",0.2417772077023983,0.15312562768275922
820,0.001,"[2, 2, 2, 2, 2, 2]",0.23461364954710007,0.15169904209100282
820,0.001,[6],0.03291226667352021,0.025162907174000375
820,0.001,[12],0.03976588463410735,0.021144684475774948
830,0.001,[2],0.03885597176849842,0.02686032108389414
830,0.001,"[2, 2, 2]",0.2162558175623417,0.15227929674662077
830,0.001,"[2, 2, 2, 2, 2, 2]",0.280950091779232,0.15298028519520393
830,0.001,[6],0.04555299133062363,0.026228515932766292
830,0.001,[12],0.022354331333190203,0.01793747216176528
840,0.001,[2],0.22270245850086212,0.15048510008133376
840,0.001,"[2, 2, 2]",0.037144267465919256,0.029104557604743883
840,0.001,"[2, 2, 2, 2, 2, 2]",0.21040715277194977,0.15205425654466337
840,0.001,[6],0.033510977402329445,0.023697511651195012
840,0.001,[12],0.017268751747906208,0.015432592803755632
850,0.001,[2],0.06594493240118027,0.037858425066448174
850,0.001,"[2, 2, 2]",0.2243490256369114,0.1491715693129943
850,0.001,"[2, 2, 2, 2, 2, 2]",0.2922198958694935,0.15443738435323423
850,0.001,[6],0.03763219993561506,0.02682100386860279
850,0.001,[12],0.06409972254186869,0.0272947964616693
860,0.001,[2],0.05563820572569966,0.037399774632201746
860,0.001,"[2, 2, 2]",0.22076894342899323,0.15313088779266065
860,0.001,"[2, 2, 2, 2, 2, 2]",0.1928359940648079,0.15315494571740812
860,0.001,[6],0.026257995516061783,0.0196174535757074
860,0.001,[12],0.019666876643896103,0.01814098280066481
870,0.001,[2],0.04763308959081769,0.03373919928876253
870,0.001,"[2, 2, 2]",0.2047313041985035,0.1546174786411799
870,0.001,"[2, 2, 2, 2, 2, 2]",0.28303398564457893,0.15589896188332483
870,0.001,[6],0.029424404725432396,0.027222561148496773
870,0.001,[12],0.02518191421404481,0.01984061336574646
880,0.001,[2],0.060863615944981575,0.03774459703037372
