correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,loss_test,diversity_coefficient_test
0.5,16,400,0.001,[2],0.09599551372230053,0.02191653847694397
0.5,16,400,0.001,"[2, 2, 2]",0.1529662385582924,0.024965204298496246
0.5,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.15846881456673145,0.04950524494051933
0.5,16,400,0.001,[6],0.04465086106210947,0.010636617429554462
0.5,16,400,0.001,[12],0.03638710454106331,0.006062035448849201
0.6,2,400,0.001,[2],0.06530617200769484,0.0071672131307423115
0.6,2,400,0.001,"[2, 2, 2]",0.11620938591659069,0.026515688747167587
0.6,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2957398146390915,2.0560573830152862e-05
0.6,2,400,0.001,[6],0.0550170736387372,0.006536419503390789
0.6,2,400,0.001,[12],0.03531960537657142,0.004305610898882151
0.6,4,400,0.001,[2],0.09338545240461826,0.008894795551896095
0.6,4,400,0.001,"[2, 2, 2]",0.19673341140151024,0.01352058444172144
0.6,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.16312396340072155,0.025816377252340317
0.6,4,400,0.001,[6],0.04262955440208316,0.009824944660067558
0.6,4,400,0.001,[12],0.026451986166648567,0.005349417682737112
