generation_index,ensemble_size,learning_rate,loss_test,average_active_hidden_node_num,diversity_coefficient_test,population_diversity_test,max_population_diversity_test,correlation_penalty_coefficient_test,subpopulation_num,average_niche_radius,average_sharing_factor,average_raw_fitness,average_adjusted_fitness
0,50,0.001,0.6132150292396545,0.0,0.3171299695968628,0.0,0.0,0.9,1,0.13199116278968992,3.603257015404127,-0.49842622339725495,-0.2878284747356527
10,50,0.001,0.31258705258369446,0.0,0.05025187134742737,0.061259737589903475,0.12438204657475663,0.5059898400010012,2,0.15698536574230484,8.035646629371989,-0.29378087669610975,-0.1912986856634889
20,50,0.001,0.3421265184879303,0.0,0.09842605888843536,0.05956517737897867,0.12880444186737808,0.5300427127175678,2,0.20647398850730153,8.607560802219695,-0.3605887243151665,-0.3335324401103671
30,50,0.001,0.36924228072166443,0.0,0.15144477784633636,0.1550718064266716,0.16551717914341899,0.15048598711410655,2,0.20544375988197391,6.485764430609566,-0.36320187091827394,-2.5023110381043536
40,50,0.001,0.3221244513988495,0.0,0.032638758420944214,0.05126694243504795,0.16682549164309374,0.6541529562173705,2,0.19268797575956664,6.97384719847063,-0.3232498079538345,-0.20496222821944893
50,50,0.001,0.32876384258270264,0.0,0.07048564404249191,0.0030453715325977726,0.16682549164309374,0.8853961333961453,2,0.18954773493983473,8.001996799212401,-0.3430351611971855,-0.22710272152132507
60,50,0.001,0.33621740341186523,0.0,0.11348867416381836,0.0906515595439753,0.16682549164309374,0.46528677409605895,2,0.15157698963899274,8.640342545865302,-0.30451990485191344,-0.1827097462031321
70,50,0.001,0.3368740379810333,0.0,0.05799933150410652,0.06815952025375765,0.16682549164309374,0.5731457784661445,2,0.19513922480717863,6.770906936922992,-0.33413911670446395,-0.23311238351981164
80,50,0.001,0.3224959373474121,0.0,0.03745630383491516,0.03635010610544379,0.16682549164309374,0.72568560357329,2,0.2131815318450113,6.177075146131833,-0.3320864337682724,-0.2227343291637637
90,50,0.001,0.35590505599975586,0.0,0.15943534672260284,0.07338127771502086,0.17942226352615126,0.5728108261578124,2,0.21601402567976943,7.64048629853545,-0.3801386719942093,-0.28266280179466635
100,50,0.001,0.3623957931995392,0.0,0.23707662522792816,0.026970051977700225,0.17942226352615126,0.7797471330584601,2,0.2019366704348604,6.966529666958312,-0.392305760383606,-0.27913115274825606
110,50,0.001,0.3122835159301758,0.0,0.047406312078237534,0.002574505414309867,0.17942226352615126,0.8885209098861485,2,0.2895005786118665,5.73403573713788,-0.3369023150205612,-0.2845455010342516
120,50,0.001,0.32671239972114563,0.0,0.04178272560238838,0.053777946204860844,0.17942226352615126,0.6602172878751023,2,0.17120098635325148,7.0530017473454025,-0.35328418731689454,-0.2534329225499213
130,50,0.001,0.3320237398147583,0.0,0.12699203193187714,0.12676821709795477,0.17942226352615126,0.3347715178413052,2,0.18637523915113335,6.143997032500855,-0.2916481015086174,-0.17055041711696567
140,50,0.001,0.35774627327919006,0.0,0.10214340686798096,0.05704840629160354,0.21593331673843433,0.6886443568661236,2,0.1648940717627773,8.505745283250679,-0.30335804224014284,-0.2517140161729323
150,50,0.001,0.37356704473495483,0.0,0.17416302859783173,0.13595697349581665,0.21593331673843433,0.39630015210480973,2,0.2542460542558054,5.283446866945834,-0.4263202732801437,-0.3306886714157177
160,50,0.001,0.2916496694087982,0.0,0.0146574592217803,0.0020730473406790637,0.21593331673843433,0.892319675825884,2,0.16358954019295513,8.20891573830038,-0.2784453371167183,-0.2079441213936545
170,50,0.001,0.39424943923950195,0.0,0.23445665836334229,0.06660786731289825,0.21593331673843433,0.6532280119845254,2,0.23946332919270516,8.829361000761612,-0.4151942631602287,-0.4112168813414818
180,50,0.001,0.31200993061065674,0.0,0.02342488430440426,0.02834295930966712,0.21593331673843433,0.7949936591989658,2,0.19274615144620294,5.6688127782550115,-0.3338582330942154,-0.2804025789932246
190,50,0.001,0.3500562608242035,0.0,0.0993499830365181,0.1258870217922627,0.21593331673843433,0.4336077870938168,2,0.2236601804968789,6.28767155560798,-0.3499685975909233,-0.28908782558910834
200,50,0.001,0.3021441698074341,0.0,0.026126667857170105,0.0013057330160465479,0.21593331673843433,0.8951624583523506,2,0.14681552156506888,6.690648764036059,-0.2935986486077309,-0.1892338479155165
210,50,0.001,0.33536621928215027,0.0,0.0885334312915802,0.01242771953135732,0.21767728579140314,0.8543260768392101,2,0.18404979381716963,7.715387144216622,-0.3461087369918823,-0.45276434847559727
220,50,0.001,0.4037856161594391,0.0,0.2072213888168335,0.1763916636331894,0.21767728579140314,0.2517314845528793,2,0.18002150098049757,8.908928748790753,-0.3942040181159973,-0.3185848899394007
230,50,0.001,0.3609488010406494,0.0,0.09158777445554733,0.07407590427475058,0.21767728579140314,0.6277588095407018,2,0.15173161098480595,5.3496848630191165,-0.3362970232963562,-0.2847160609368851
240,50,0.001,0.3194586932659149,0.0,0.043418850749731064,0.03396634270100311,0.21767728579140314,0.7751680770825026,2,0.15605545645883487,6.860229147103194,-0.26666985869407656,-0.1357418788571788
250,50,0.001,0.3794715404510498,0.0,0.14038564264774323,0.13838986159185934,0.21767728579140314,0.39139438747145616,2,0.17688726931798554,5.531344341888272,-0.36453215926885607,-0.24827283071801654
260,50,0.001,0.32424724102020264,0.0,0.03555148467421532,0.04453546424599499,0.21767728579140314,0.7363248086851922,2,0.14054411853321203,8.397348334657982,-0.2902835375070572,-0.17431812356073803
270,50,0.001,0.37655317783355713,0.0,0.21052803099155426,0.19224464613577424,0.21767728579140314,0.19346915389233799,2,0.1771294489758074,7.658263321429075,-0.3411509904265404,-0.2476626193317464
280,50,0.001,0.31925851106643677,0.0,0.030782930552959442,0.0314191558857662,0.21767728579140314,0.7845294095926032,2,0.1508050983918553,7.010553084333609,-0.2748573672771454,-0.14678843225408295
290,50,0.001,0.32340553402900696,0.0,0.031094249337911606,0.03788591766205377,0.21767728579140314,0.7607629913270445,2,0.15969068005074866,6.801884938375878,-0.2986523762345314,-0.1704420541195316
300,50,0.001,0.37148261070251465,0.0,0.16591289639472961,0.07419815376558923,0.21767728579140314,0.6273095224581504,2,0.1808872964383578,7.008072077918589,-0.36350725680589674,-0.25744573086328687
310,50,0.001,0.3781190514564514,0.0,0.17512822151184082,0.08371894720267913,0.21767728579140314,0.5923190331106729,2,0.2132407579721268,7.362926022946917,-0.3660608893632889,-0.3094317783792496
320,50,0.001,0.3251214027404785,0.0,0.025394322350621223,0.014980064697493202,0.21767728579140314,0.8449457865370542,2,0.18339898331315582,7.480769578306348,-0.3354666554927826,-0.2295624248709614
330,50,0.001,0.3878801763057709,0.0,0.08794049918651581,0.07308705442092171,0.21767728579140314,0.6313929961770658,2,0.23885299766248363,6.0147875771772465,-0.3771676236391068,-0.2698434661009049
340,50,0.001,0.38791659474372864,0.0,0.17311237752437592,0.10412210983852928,0.21767728579140314,0.5173340384690098,2,0.18950464902377756,7.962636894762256,-0.37731905698776247,-0.2902320870811474
350,50,0.001,0.3505474030971527,0.0,0.0908520370721817,0.0382740892034556,0.21767728579140314,0.7593363967607237,2,0.22291536830545414,6.530023231183552,-0.3829899024963379,-0.7202436066346897
360,50,0.001,0.3430516719818115,0.0,0.10811460018157959,0.10736764663242068,0.21767728579140314,0.5054061543736466,2,0.17581891625933166,7.846199457624547,-0.30739671140909197,-0.23517312692517336
370,50,0.001,0.34595245122909546,0.0,0.04838467761874199,0.04041812464340059,0.21767728579140314,0.7514567121821515,2,0.20327274175093638,6.705169043218383,-0.36514542818069456,-0.27612101892344637
380,50,0.001,0.3432515859603882,0.0,0.055224351584911346,0.04123538103455461,0.21767728579140314,0.7484531598797318,2,0.16534883731276745,5.657287587018239,-0.3393931320309639,-0.22952579805238443
390,50,0.001,0.3806493878364563,0.0,0.16098998486995697,0.10105515659747856,0.21767728579140314,0.528605598493843,2,0.1980854118200029,9.067650483908935,-0.3972582909464836,-0.4138549577768855
400,50,0.001,0.3588610589504242,0.0,0.11297640949487686,0.034199191946493686,0.362253630237853,0.8244745910779941,2,0.18778245709906202,8.23813630912504,-0.3690758636593819,-0.24624832930983087
0,100,0.001,0.6142181158065796,0.0,0.26663821935653687,0.0,0.0,0.9,1,0.1317787785995661,7.902762105023316,-0.4993726889044046,-0.20790264368511616
10,100,0.001,0.4044237434864044,0.0,0.12829621136188507,0.08623398666410462,0.16939968004588057,0.49275490182390513,2,0.1692083471166368,13.594181597773106,-0.371935982555151,-0.1994752263745689
20,100,0.001,0.3872480094432831,0.0,0.09182391315698624,0.06495812879535828,0.16939968004588057,0.5932313979447192,2,0.18176139971916902,14.600036730714026,-0.3403660051524639,-0.17327397524303997
30,100,0.001,0.38242799043655396,0.0,0.05476122349500656,0.046547645665747074,0.16939968004588057,0.6801759925254167,2,0.1707884905616282,14.504447807232209,-0.35879391461610793,-0.5485720903509178
40,100,0.001,0.41106361150741577,0.0,0.13288988173007965,0.051561058499974555,0.16939968004588057,0.6564998541389941,2,0.1953635665222916,15.796419021480608,-0.4068938408792019,-0.2445483614911911
50,100,0.001,0.39776915311813354,0.0,0.1056085079908371,0.07087087611435085,0.16939968004588057,0.5653080993061804,2,0.22376568060210805,12.291242597006892,-0.40358210399746897,-0.29097495727153166
60,100,0.001,0.38654109835624695,0.0,0.1070529893040657,0.029369419177247186,0.16939968004588057,0.7613011822960104,2,0.19289328587610396,16.566029975606018,-0.38847052603960036,-0.23620522544319908
70,100,0.001,0.38377925753593445,0.0,0.08646789938211441,0.03528966857316004,0.16939968004588057,0.7333424546558666,2,0.16338285521062532,12.7865390581611,-0.3660604605078697,-0.18242834275653366
80,100,0.001,0.3836391568183899,0.0,0.0967000424861908,0.03790751679715268,0.16939968004588057,0.7209795117115417,2,0.16964643915641126,15.44289276752147,-0.3599964560568333,-0.28415553195359505
90,100,0.001,0.3870214819908142,0.0,0.12460148334503174,0.038105190435628544,0.16939968004588057,0.7200459862719549,2,0.1905339797742879,14.927525118617806,-0.3667235116660595,-0.23114033066274048
100,100,0.001,0.390863835811615,0.0,0.08615788072347641,0.06075765077554977,0.16939968004588057,0.6130684036281815,2,0.21705924139797142,12.00795053513604,-0.38787018090486525,-0.21252674269634206
110,100,0.001,0.3981569707393646,0.0,0.16258785128593445,0.07666253172745598,0.16939968004588057,0.5379566634048304,2,0.22025176248230585,12.124642658165724,-0.4011979055404663,-0.27552391310458646
120,100,0.001,0.38914889097213745,0.0,0.11544685810804367,0.07993840189858264,0.16939968004588057,0.5224861729281569,2,0.17014466316306867,17.773463246105397,-0.36124792873859407,-0.20980547447594058
130,100,0.001,0.44794073700904846,0.0,0.17610889673233032,0.0600303456506009,0.16939968004588057,0.6165031450621765,2,0.20288513237300937,13.553295140116093,-0.4507759445905685,-0.3095867372661523
140,100,0.001,0.4046166241168976,0.0,0.11259778589010239,0.07471791155690853,0.16939968004588057,0.5471402470811195,2,0.1839470924912673,16.752192387219278,-0.37864321544766427,-0.201445193420964
150,100,0.001,0.43537721037864685,0.0,0.13782869279384613,0.10098505604989243,0.16939968004588057,0.42309210490814897,2,0.18898337565615486,13.49943607359166,-0.41377215400338174,-0.2672197640419817
160,100,0.001,0.3849673271179199,0.0,0.07390661537647247,0.05978733919881186,0.16939968004588057,0.6176507573916601,2,0.1464175274684494,15.942535799885922,-0.35140550404787063,-0.25330374146685714
170,100,0.001,0.3751106262207031,0.0,0.11360946297645569,0.02568338747672162,0.16939968004588057,0.7787086848345146,2,0.17882795167275425,15.714030486611199,-0.3544322328269482,-0.2570885182421719
180,100,0.001,0.3738226890563965,0.0,0.0671820342540741,0.0549450685929821,0.17672953974005082,0.6512806577834126,2,0.1912212580031754,14.357249222680268,-0.3587762229144573,-0.31170754532024825
190,100,0.001,0.38948795199394226,0.0,0.10381881147623062,0.055603241956265974,0.17672953974005082,0.6483013104066154,2,0.1696185242551738,15.421690711456764,-0.36301907896995544,-15.056202921952972
200,100,0.001,0.3992425501346588,0.0,0.10195674002170563,0.08350946989626905,0.17672953974005082,0.5219784422271363,2,0.1736192996943331,13.556815745907928,-0.3814168308675289,-0.20906127462403226
210,100,0.001,0.37972715497016907,0.0,0.14620326459407806,0.11200771972443785,0.17672953974005082,0.39297567395155997,2,0.19366228730796164,18.047665997691787,-0.36410909235477446,-0.5414335680209378
220,100,0.001,0.40537962317466736,0.0,0.09625322371721268,0.042008944365033725,0.17672953974005082,0.7098384936583929,2,0.1772934566041137,14.329028693401979,-0.3984912919998169,-0.22444601562640454
230,100,0.001,0.41725853085517883,0.0,0.14273318648338318,0.09011524934723918,0.17672953974005082,0.4920761204729508,2,0.17366157838955568,13.867506057303666,-0.3766435621678829,-0.246729509621069
240,100,0.001,0.394875168800354,0.0,0.0936257541179657,0.061323526174789124,0.17672953974005082,0.622407351866636,2,0.19768811767404834,12.712869551746532,-0.3767473419010639,-0.18556014246518576
250,100,0.001,0.3456956446170807,0.0,0.046415776014328,0.038751695228405034,0.17672953974005082,0.7245830536970587,2,0.14981922839235254,15.23757233608448,-0.2964672274887562,-0.8731112994758522
260,100,0.001,0.3988417088985443,0.0,0.08641686290502548,0.05506111880234765,0.17672953974005082,0.6507553343562764,2,0.22983270215429719,12.562677254528493,-0.4235383734107018,-0.33433324028249317
270,100,0.001,0.463153600692749,0.0,0.18586106598377228,0.10549418547820923,0.17672953974005082,0.42246043017650925,2,0.1878220538574324,12.470369958223067,-0.4629727357625961,-0.41005773500245773
280,100,0.001,0.42401963472366333,0.0,0.15892371535301208,0.0840844453728675,0.17672953974005082,0.5193757059672256,2,0.20521044732372526,13.99030329506664,-0.43525024846196175,-0.3115760703941571
290,100,0.001,0.3857436180114746,0.0,0.1151764839887619,0.06427843983092867,0.19850006571571793,0.6409434013065363,2,0.2081211015567939,15.145852814479037,-0.37510385289788245,-0.30743529391499913
300,100,0.001,0.42258191108703613,0.0,0.15581946074962616,0.11729344453903448,0.19850006571571793,0.42728098455335967,2,0.17779425415415454,15.632822874751572,-0.39121309891343115,-0.20383374036502688
310,100,0.001,0.40355920791625977,0.0,0.0790686160326004,0.05479833400681917,0.19850006571571793,0.6791503642712193,2,0.1839803399272894,12.647432353745446,-0.3958247396349907,-0.20634288538958134
320,100,0.001,0.3654004633426666,0.0,0.08109313249588013,0.0292466091715743,0.19850006571571793,0.7821295738472556,2,0.2044751923984226,13.971869792838115,-0.3460185293853283,-1.786314145650129
330,100,0.001,0.3759821951389313,0.0,0.07343783229589462,0.04226474066195729,0.19850006571571793,0.7296635700968008,2,0.17796902440521584,13.31985411603383,-0.37450396835803984,-0.22621514064241047
340,100,0.001,0.39017072319984436,0.0,0.12796972692012787,0.04099724908341432,0.19850006571571793,0.734771846807835,2,0.1858569943578756,13.157283367504874,-0.380103160738945,-0.21110009400662857
350,100,0.001,0.4301721155643463,0.0,0.18013499677181244,0.12077255822001419,0.19850006571571793,0.4132593723450803,2,0.17906524318852346,12.995060056287585,-0.4021558213233948,-0.3106118163960609
360,100,0.001,0.359963595867157,0.0,0.0728253722190857,0.02442394813766583,0.19850006571571793,0.8015659846777297,2,0.17775299878802464,17.03854080253512,-0.33289252445101736,-0.5385713026006639
370,100,0.001,0.4164915978908539,0.0,0.13840815424919128,0.050737857778322,0.19850006571571793,0.6955149985653455,2,0.16579266642149915,14.781731239020901,-0.38854563802480696,-0.22617670971997916
380,100,0.001,0.41325843334198,0.0,0.1471477746963501,0.0919070465960253,0.19850006571571793,0.5295938894946258,2,0.1507313218632266,15.085168805394478,-0.3581959371268749,-0.2667776853116882
390,100,0.001,0.42260634899139404,0.0,0.1570741981267929,0.10293367656180584,0.19850006571571793,0.48515408570505,2,0.22739095540576024,14.106239612000307,-0.44353863671422006,-0.30822700782868523
400,100,0.001,0.4069511592388153,0.0,0.10005399584770203,0.06616827730644775,0.19850006571571793,0.6333269303750833,2,0.1909780637845993,13.555286510845772,-0.4109081746637821,-0.3037788746199948
0,150,0.001,0.6180991530418396,0.0,0.26941296458244324,0.0,0.0,0.9,1,0.14375504949382045,11.549533466833953,-0.5030350232124329,-0.09029154013980759
10,150,0.001,0.32833632826805115,0.0,0.07088603079319,0.0482178184204026,0.09152710063543763,0.47854827183953397,2,0.17781784624776084,23.7822760707671,-0.3275359254082044,-0.34176548829987385
20,150,0.001,0.31493043899536133,0.0,0.0331474132835865,0.015542938808848529,0.11623845749535795,0.7930272190890404,2,0.21521011205552099,22.721766691579298,-0.3203361873825391,-0.3737429788522455
30,150,0.001,0.31909120082855225,0.0,0.04685656353831291,0.044967405424397124,0.11623845749535795,0.5905161586391979,2,0.22688114372940402,17.473778815514773,-0.3289500030875206,-0.3154851086895565
40,150,0.001,0.32203730940818787,0.0,0.08907873183488846,0.04811982923618433,0.11623845749535795,0.5688199050603814,2,0.17952738132819326,21.22428991050495,-0.3102839919924736,-0.21273315730321818
50,150,0.001,0.3392636775970459,0.0,0.08348894864320755,0.040828490574636014,0.11623845749535795,0.6190018418730892,2,0.21689660890623055,19.68841616031458,-0.3655667076508204,-3.0179362224224855
60,150,0.001,0.31993892788887024,0.0,0.03951682895421982,0.020231241466523723,0.11623845749535795,0.7607604271257185,2,0.19935248107319845,21.19435706896998,-0.31461800515651706,-0.17639163968502025
70,150,0.001,0.3129689693450928,0.0,0.02757229097187519,0.021569576457265364,0.11623845749535795,0.7515494653178669,2,0.2032367621396461,18.78064673170889,-0.3178100605805715,-0.22278648106141521
80,150,0.001,0.29736781120300293,0.0,0.009476594626903534,0.004394574168318302,0.11623845749535795,0.8697547661040234,2,0.18528472495248074,23.411695605979283,-0.28172100901603697,-0.1845833776715353
90,150,0.001,0.3240610361099243,0.0,0.061800796538591385,0.06600669857358311,0.11623845749535795,0.44571524780449445,2,0.1880956388672703,21.9990013667159,-0.3312598645687103,-0.31285086538127005
100,150,0.001,0.3284737765789032,0.0,0.08822853118181229,0.055930295182804284,0.11623845749535795,0.5150651246552346,2,0.197121736748074,20.725695637638403,-0.32769124418497086,-0.2286704272987348
110,150,0.001,0.32525065541267395,0.0,0.09125038981437683,0.07194321954928247,0.11623845749535795,0.40485771336285625,2,0.2077338972830995,18.876986619031534,-0.3282653960585594,-0.2844959374084606
120,150,0.001,0.32201704382896423,0.0,0.06061169505119324,0.03482554129705079,0.11623845749535795,0.6603165627111556,2,0.1691598244586866,18.78387555282675,-0.3041898265480995,-0.1747526770285765
130,150,0.001,0.33489465713500977,0.0,0.08056102693080902,0.07730212461569752,0.11623845749535795,0.36797556484240423,2,0.2079085112572244,19.771065919660188,-0.3374597755074501,-0.2181914338724757
140,150,0.001,0.351545512676239,0.0,0.10477778315544128,0.07924023751427195,0.11623845749535795,0.3546366892906406,2,0.21153117763335633,21.209373892842667,-0.34370422025521596,-1.9920056656436194
150,150,0.001,0.32269492745399475,0.0,0.042475730180740356,0.028213807628121455,0.11623845749535795,0.7058211835493554,2,0.19870156159779864,17.853481069582422,-0.3144839146733284,-0.33632785424081624
160,150,0.001,0.31258779764175415,0.0,0.0376172699034214,0.033978197892562935,0.11623845749535795,0.666148322166647,2,0.18610388823570684,24.0573770997937,-0.3177119465668996,-0.26679222120375834
170,150,0.001,0.36098989844322205,0.0,0.17220358550548553,0.04130515490903894,0.11623845749535795,0.6157212454531171,2,0.21237424334039814,20.553374815016607,-0.3612759104371071,-0.3001066717836865
180,150,0.001,0.328816294670105,0.0,0.062446605414152145,0.04336736134746643,0.11623845749535795,0.6015283080527918,2,0.19852299958611883,20.801414409030553,-0.35008365273475645,-0.21739709860550951
190,150,0.001,0.31002867221832275,0.0,0.03073040023446083,0.03832424083900601,0.11623845749535795,0.6362370997358666,2,0.16644584185553937,21.056151641748798,-0.2834277937809626,-0.6147719147984225
200,150,0.001,0.3178911507129669,0.0,0.07701021432876587,0.06888693183980851,0.11623845749535795,0.42589231946709516,2,0.20328974614492723,19.552526719528217,-0.31537512679894764,-0.36339261606324363
210,150,0.001,0.30535396933555603,0.0,0.031336791813373566,0.029942668899526497,0.1663653492260816,0.7560148779114525,2,0.15492869387256802,21.361487618337694,-0.2799590448538462,-0.16662901490529824
220,150,0.001,0.3390894830226898,0.0,0.09184499084949493,0.031622221265102765,0.1663653492260816,0.7479384251001457,2,0.2076012524616465,21.523886223342014,-0.3554338614145915,-0.2813779792066751
230,150,0.001,0.32785919308662415,0.0,0.05579155683517456,0.059025370625892616,0.1663653492260816,0.6161650745159424,2,0.2029444804001374,20.339832999358148,-0.3357887963453929,-0.26388214930023196
240,150,0.001,0.29659682512283325,0.0,0.007306517567485571,0.009219538159755453,0.1663653492260816,0.8556660653067769,2,0.1693778820649637,24.457113625635273,-0.2764820285638173,-1.2418859139192413
250,150,0.001,0.30198028683662415,0.0,0.016201166436076164,0.01909549072497587,0.1663653492260816,0.8081756348239266,2,0.19024243262753104,22.816924935449602,-0.3089352548122406,-0.6916008681632738
260,150,0.001,0.31647491455078125,0.0,0.05548662692308426,0.03335182817461499,0.1663653492260816,0.7396212753207803,2,0.1839835192431579,20.38956844545025,-0.31909410685300826,-0.20442587603939935
270,150,0.001,0.32052159309387207,0.0,0.04550015181303024,0.042580803533174956,0.1663653492260816,0.6952419600295014,2,0.19087572166879127,18.383015081282696,-0.3293630894025167,-0.3394538161424768
280,150,0.001,0.3383629024028778,0.0,0.09126479178667068,0.06752376126812407,0.1663653492260816,0.5752989173178706,2,0.18732482394674096,21.07575345304438,-0.3406932193040848,-0.2825702251634243
290,150,0.001,0.3098740577697754,0.0,0.042973410338163376,0.024984882946631013,0.1663653492260816,0.7798553517887772,2,0.2098819061012444,21.32734571834087,-0.32111243387063343,-0.5276414420423383
300,150,0.001,0.31146106123924255,0.0,0.034509941935539246,0.026720838553240957,0.1663653492260816,0.7715076730699311,2,0.1610108172558283,22.38400250810052,-0.28512042383352915,-0.2307290079934216
310,150,0.001,1.8329392671585083,0.10666666666666667,2.1171767711639404,6.154006509046777,20.219548032224655,0.6565125986302403,5,0.5238693557240726,7.6970020603111715,-1.8451391823093097,5.9874262669565566
320,150,0.001,1.0615298748016357,0.13333333333333333,1.0614532232284546,7.217178285771864,20.219548032224655,0.6144474931182606,5,0.6807941821153948,3.9130456011980628,-1.1864012172818184,-1.7415922711903788
330,150,0.001,0.4009038209915161,0.0,0.13635258376598358,1.1122148175694009,20.219548032224655,0.8559944736332653,2,0.6178410960274033,17.320443470653096,-0.37897749175628026,-1.9010658879616236
340,150,0.001,0.4291876554489136,0.0,0.16545537114143372,0.6097907260988261,20.219548032224655,0.8758732203063301,2,0.5833179938198304,17.26340287395,-0.4142491404215495,-0.32147833308423296
350,150,0.001,0.4121745228767395,0.0,0.12426423281431198,0.31873660800574566,20.219548032224655,0.8873889719988691,2,0.3986851852613828,23.9465276098651,-0.40958436181147895,-0.9752381289272694
360,150,0.001,0.4119841158390045,0.0,0.10609559714794159,0.33826510726533987,20.219548032224655,0.8866163138077574,2,0.4229169198931997,18.962840607164434,-0.40416766951481503,-0.28713537643527826
370,150,0.001,0.4686158001422882,0.0,0.14188562333583832,0.10054314327198798,20.219548032224655,0.8960219429984588,2,0.18805352074652978,19.104216312377062,-0.44788291861613594,-0.7095200141708938
