generation_index,ensemble_size,learning_rate,loss_test,average_active_hidden_node_num,diversity_coefficient_test,population_diversity_test,max_population_diversity_test,correlation_penalty_coefficient_test,subpopulation_num,average_niche_radius,average_sharing_factor,average_raw_fitness,average_adjusted_fitness
500,100,0.001,0.3291827142238617,0.0,0.05643351376056671,0.030030664060217562,0.163105183887451,0.7527052870082171,2,0.17574274542806143,17.905683624241505,-0.31612347036600114,-0.19193537993761897
0,150,0.001,0.649499773979187,0.0,0.36619293689727783,0.0,0.0,0.9,1,0.13761668497121898,11.674104080129073,-0.5327047116061052,-0.13406952480555404
10,150,0.001,0.3844209909439087,0.0,0.10943596065044403,0.08045717378282734,0.08088268661218745,0.10420869134973565,2,0.20797157827191312,20.522603803478216,-0.39281398355960845,-0.4288883347903365
20,150,0.001,0.3312110900878906,0.0,0.04770367220044136,0.037812515412250086,0.12301340748338051,0.6540917453742842,2,0.16312380547890976,21.648833333767538,-0.30224783629179003,-0.1661267874610493
30,150,0.001,0.3912089467048645,0.0,0.10242179781198502,0.07718813517121323,0.12301340748338051,0.39801806648341753,2,0.18411342068574965,20.284454981381984,-0.36404146045446395,-0.21959674927875578
40,150,0.001,0.37469565868377686,0.0,0.09456007182598114,0.03817110324565379,0.12301340748338051,0.6517597209828639,2,0.20201410897664826,22.56123352608323,-0.3838633848230044,-0.28947654665354905
50,150,0.001,0.37970659136772156,0.0,0.12112487852573395,0.07563443391723657,0.12301340748338051,0.408122339087599,2,0.21096149485393814,21.558733073989064,-0.36817323486010234,-0.2853235830360994
60,150,0.001,0.3645087480545044,0.0,0.1548464000225067,0.08758554824725993,0.12301340748338051,0.3303999862187834,2,0.21557345838118594,20.41150836570677,-0.3606870723764102,-0.35458557501763416
70,150,0.001,0.3370482921600342,0.0,0.057620175182819366,0.03299058012429508,0.12301340748338051,0.6854505078806001,2,0.19454671043239852,22.75715931255242,-0.34347100764513017,-0.2388284559303194
80,150,0.001,0.35787642002105713,0.0,0.1293739229440689,0.07096781648367027,0.12301340748338051,0.43847101427048435,2,0.17927731311331122,20.26509785515488,-0.3495502597093582,-0.29211883835550734
90,150,0.001,0.34187906980514526,0.0,0.05651167780160904,0.03460404072312466,0.12301340748338051,0.674957598973593,2,0.20710915242067054,17.276339977028154,-0.35350952873627345,-0.30701089855476826
100,150,0.001,0.36068060994148254,0.0,0.08199908584356308,0.03388167737403732,0.12301340748338051,0.6796553851018892,2,0.20631232866013238,19.427108790455687,-0.35347564111153285,-0.3720246469601004
110,150,0.001,0.33942967653274536,0.0,0.054240625351667404,0.03477710261787695,0.12301340748338051,0.673832115836151,2,0.17898699933129328,21.09521997668426,-0.328877082268397,-0.22185552409322326
120,150,0.001,0.33523717522621155,0.0,0.06485506147146225,0.061320815527080394,0.12301340748338051,0.5012088972635603,2,0.17422939686787636,20.299746220975408,-0.32080361247062683,-0.16186325276083527
